id,grpid,carid,timestamp,longitude,latitude,speed,direction
9060,161,X17G05,1302195197.000,114.107620,22.566668,0.0,225.0
9061,59,X31W87,1302195197.000,114.100900,22.541218,0.0,270.0
9062,60,X372D2,1302195197.000,114.048650,22.569616,0.0,270.0
9063,56,X867U1,1302195198.000,114.055610,22.633488,0.0,270.0
9064,51,X971Z3,1302195198.000,114.031280,22.666098,0.0,0.0
9065,59,X18R81,1302195199.000,114.059010,22.723618,15.0,270.0
9066,48,X52D05,1302195199.000,114.111450,22.609600,59.0,270.0
9067,59,X98N07,1302195199.000,114.653850,22.517850,0.0,0.0
9068,57,XQR411,1302195199.000,114.038870,22.530548,30.0,45.0
9069,59,X35F47,1302195200.000,113.834690,22.685568,87.0,0.0
9070,53,X360Z7,1302195200.000,113.988400,22.676430,0.0,45.0
9071,102,X43F95,1302195200.000,113.902900,22.564770,33.0,0.0
9072,103,X56L83,1302195200.000,114.035830,22.543290,14.0,45.0
9073,69,X20S52,1302195201.000,114.122680,22.549368,0.0,135.0
9074,108,X17S51,1302195202.000,114.125250,22.577297,36.0,225.0
9075,91,X38G91,1302195202.000,114.104390,22.573238,81.0,45.0
9076,59,X95P51,1302195202.000,113.955800,22.543250,58.0,45.0
9077,90,X10S45,1302195203.000,114.119710,22.558292,0.0,270.0
9078,61,X17R35,1302195203.000,114.249520,22.734833,14.0,45.0
9079,103,X20S50,1302195203.000,114.170654,22.636457,79.0,225.0
9080,53,X364K5,1302195203.000,114.068985,22.573198,0.0,135.0
9081,75,X47G73,1302195204.000,113.904480,22.556220,0.0,225.0
9082,59,X28X43,1302195205.000,114.108330,22.568167,0.0,45.0
9083,56,XQR722,1302195205.000,114.058975,22.520500,0.0,0.0
9084,90,X56L35,1302195206.000,114.116080,22.560736,0.0,135.0
9085,53,X765D7,1302195206.000,114.035065,22.602783,70.0,0.0
9086,40,XA3K71,1302195207.000,114.065570,22.524317,23.0,180.0
9087,59,X27V40,1302195208.000,114.141870,22.622650,15.0,225.0
9088,97,X34G02,1302195208.000,114.045710,22.539469,35.0,225.0
9089,92,X38G91,1302195208.000,114.105470,22.573880,78.0,45.0
9090,59,X617D1,1302195208.000,114.090515,22.564734,18.0,225.0
9091,58,XQR425,1302195209.000,114.122826,22.579226,0.0,315.0
9092,58,X051F3,1302195211.000,114.133790,22.549406,0.0,45.0
9093,59,X643D1,1302195211.000,114.099630,22.605682,34.0,0.0
9094,59,X917A2,1302195212.000,114.099480,22.614450,0.0,270.0
9095,186,X412Y0,1302195213.000,114.131920,22.544550,0.0,45.0
9096,59,X59F73,1302195213.000,114.024720,22.672234,0.0,0.0
9097,59,X94P50,1302195213.000,114.116800,22.539232,0.0,0.0
9098,58,X988G5,1302195213.000,114.120330,22.541924,21.0,180.0
9099,59,X98P21,1302195213.000,114.067730,22.530132,0.0,135.0
9100,108,XA5P72,1302195213.000,114.046450,22.600000,0.0,225.0
9101,55,X163F3,1302195214.000,113.992390,22.538149,4.0,315.0
9102,55,X867U2,1302195214.000,114.045800,22.638906,31.0,180.0
9103,53,X287K7,1302195215.000,114.008950,22.534187,0.0,270.0
9104,104,X56L83,1302195215.000,114.036804,22.543457,30.0,45.0
9105,94,X20S21,1302195216.000,114.109314,22.591532,49.0,315.0
9106,86,X57L82,1302195216.000,114.107216,22.536196,2.0,135.0
9107,68,X783Z1,1302195216.000,114.282150,22.728483,0.0,0.0
9108,89,X20S11,1302195217.000,113.951675,22.563423,39.0,270.0
9109,51,X453K0,1302195217.000,114.002810,22.546486,66.0,45.0
9110,44,X259U7,1302195218.000,113.835180,22.723463,0.0,315.0
9111,57,X34G30,1302195218.000,114.065094,22.537947,48.0,225.0
9112,91,X10S45,1302195219.000,114.119710,22.558292,0.0,270.0
9113,109,X17S51,1302195219.000,114.122870,22.576954,42.0,225.0
9114,58,X34G30,1302195219.000,114.064970,22.537909,48.0,225.0
9115,61,X357Z2,1302195219.000,114.138310,22.609156,24.0,90.0
9116,95,X36G92,1302195219.000,114.029430,22.527310,0.0,225.0
9117,61,X408Z7,1302195219.000,114.035800,22.620478,45.0,315.0
9118,107,X51L21,1302195219.000,114.046425,22.599870,0.0,0.0
9119,54,X966G5,1302195219.000,114.064110,22.537811,0.0,225.0
9120,62,X17R35,1302195220.000,114.250250,22.735033,11.0,45.0
9121,52,X35G03,1302195220.000,113.944405,22.528517,28.0,45.0
9122,87,X57L82,1302195220.000,114.107260,22.536207,7.0,45.0
9123,56,X868U5,1302195220.000,114.065570,22.642113,0.0,0.0
9124,104,X20S50,1302195221.000,114.167230,22.635757,67.0,225.0
9125,59,X407D0,1302195221.000,114.096680,22.561518,25.0,270.0
9126,84,X64K41,1302195221.000,114.020710,22.531752,0.0,0.0
9127,59,XA3F64,1302195221.000,114.099670,22.547268,0.0,0.0
9128,104,X52L22,1302195222.000,114.101630,22.612425,0.0,270.0
9129,88,X57L82,1302195222.000,114.107290,22.536232,7.0,45.0
9130,61,X860U3,1302195222.000,114.037140,22.658007,13.0,0.0
9131,57,X959G0,1302195222.000,114.110110,22.543380,0.0,135.0
9132,60,X333U5,1302195223.000,113.822260,22.642414,0.0,90.0
9133,103,X35G87,1302195223.000,114.054210,22.567463,0.0,315.0
9134,59,X962G0,1302195223.000,114.093160,22.543303,0.0,45.0
9135,59,X50F20,1302195224.000,114.055650,22.661182,0.0,180.0
9136,107,X21S13,1302195225.000,113.924020,22.515274,15.0,0.0
9137,54,X853U3,1302195225.000,114.017850,22.649887,41.0,0.0
9138,60,XA3K31,1302195225.000,114.032616,22.545567,0.0,135.0
9139,53,X325U7,1302195226.000,113.795450,22.734068,0.0,90.0
9140,61,XQR415,1302195226.000,114.025750,22.526014,21.0,135.0
9141,162,X17G05,1302195227.000,114.107620,22.566668,0.0,225.0
9142,60,X341U2,1302195227.000,113.841950,22.724592,0.0,90.0
9143,46,X491W3,1302195227.000,114.050125,22.634508,25.0,0.0
9144,55,X967G2,1302195227.000,114.084020,22.549011,14.0,180.0
9145,57,X390Z1,1302195228.000,114.217520,22.630602,0.0,90.0
9146,59,X780D2,1302195228.000,114.107580,22.569567,0.0,180.0
9147,57,X989G5,1302195228.000,114.116720,22.543127,27.0,225.0
9148,107,X20S43,1302195229.000,114.019510,22.531670,50.0,45.0
9149,54,X761D7,1302195229.000,113.925150,22.522066,0.0,270.0
9150,59,X802U7,1302195229.000,114.158550,22.611498,0.0,315.0
9151,59,X21V37,1302195230.000,114.113590,22.540000,0.0,180.0
9152,89,X35G10,1302195230.000,113.984490,22.523455,89.0,225.0
9153,58,X452W7,1302195230.000,114.041695,22.677029,80.0,180.0
9154,59,X76F60,1302195230.000,114.063000,22.530250,46.0,135.0
9155,54,X361Z7,1302195231.000,114.129745,22.699858,13.0,180.0
9156,21,X369R0,1302195231.000,114.119020,22.554400,0.0,225.0
9157,107,X51L73,1302195231.000,114.057310,22.551308,26.0,45.0
9158,52,X508W7,1302195232.000,114.024720,22.635933,0.0,315.0
9159,59,X59D92,1302195232.000,114.123500,22.540783,62.0,225.0
9160,90,X20S11,1302195233.000,113.949776,22.563622,48.0,270.0
9161,187,X412Y0,1302195233.000,114.131966,22.544550,0.0,45.0
9162,52,X701U5,1302195234.000,114.104935,22.609482,8.0,225.0
9163,54,X987G3,1302195234.000,114.087820,22.548477,11.0,225.0
9164,51,X186F2,1302195235.000,114.058640,22.523090,0.0,135.0
9165,96,X36G92,1302195235.000,114.029430,22.527310,0.0,225.0
9166,59,X451D2,1302195235.000,113.929300,22.683850,0.0,135.0
9167,56,XQR420,1302195235.000,114.091095,22.539080,0.0,180.0
9168,65,X069V3,1302195236.000,114.111190,22.608425,0.0,315.0
9169,54,X403Z5,1302195236.000,113.991140,22.668085,72.0,270.0
9170,56,X405Z5,1302195236.000,114.134180,22.617706,44.0,0.0
9171,50,X515W5,1302195236.000,114.019844,22.651508,0.0,225.0
9172,58,X620D1,1302195236.000,114.022030,22.536533,0.0,45.0
9173,60,X777D1,1302195236.000,114.127280,22.560316,0.0,45.0
9174,59,XA5G44,1302195236.000,114.093834,22.541218,0.0,0.0
9175,55,X070F0,1302195238.000,114.049090,22.537258,1.0,45.0
9176,81,X56L62,1302195238.000,114.112050,22.597845,59.0,0.0
9177,54,X980G1,1302195238.000,114.098550,22.537971,53.0,45.0
9178,53,X166F7,1302195239.000,114.055170,22.565067,78.0,45.0
9179,58,X193F3,1302195239.000,114.094850,22.541765,29.0,90.0
9180,53,X376Z2,1302195239.000,114.059330,22.723490,21.0,270.0
9181,108,X20S43,1302195240.000,114.020940,22.531862,47.0,45.0
9182,108,X21S13,1302195240.000,113.924000,22.515408,8.0,0.0
9183,56,X433Z2,1302195240.000,114.006645,22.735058,0.0,225.0
9184,59,X65F70,1302195240.000,114.112250,22.548634,0.0,180.0
9185,61,X266U7,1302195241.000,113.814860,22.651423,0.0,45.0
9186,108,X51L73,1302195241.000,114.057580,22.551310,0.0,0.0
9187,64,X16V70,1302195242.000,114.071720,22.538683,54.0,45.0
9188,82,X38G95,1302195242.000,114.092896,22.541473,0.0,225.0
9189,59,X858U3,1302195242.000,114.030280,22.663850,0.0,0.0
9190,59,XQR741,1302195242.000,113.911766,22.531292,0.0,270.0
9191,56,X989G3,1302195243.000,114.064440,22.531357,0.0,315.0
9192,109,XA5P72,1302195243.000,114.046430,22.599934,0.0,225.0
9193,56,X190F3,1302195244.000,114.102900,22.587545,10.0,45.0
9194,63,X195F5,1302195244.000,114.065100,22.531788,50.0,225.0
9195,73,X57L80,1302195244.000,114.130745,22.543922,23.0,225.0
9196,61,X933W5,1302195244.000,114.127800,22.547983,33.0,45.0
9197,58,X169F0,1302195245.000,114.045060,22.564770,76.0,45.0
9198,95,X20S21,1302195245.000,114.110344,22.594742,44.0,0.0
9199,60,X26X62,1302195246.000,114.126335,22.573784,0.0,0.0
9200,106,X56L55,1302195246.000,114.035126,22.597528,52.0,45.0
9201,82,X56L62,1302195246.000,114.112724,22.598925,66.0,0.0
9202,55,X898G7,1302195246.000,113.815170,22.651405,0.0,45.0
9203,61,XQR763,1302195246.000,113.918480,22.527063,0.0,90.0
9204,103,X43F95,1302195248.000,113.902725,22.565868,6.0,225.0
9205,50,X160F3,1302195249.000,114.230240,22.556934,4.0,180.0
9206,98,X34G02,1302195249.000,114.045180,22.542204,32.0,0.0
9207,108,X51L21,1302195249.000,114.046425,22.599880,0.0,0.0
9208,60,X766D3,1302195249.000,113.918870,22.520000,0.0,90.0
9209,58,XQR422,1302195249.000,114.129310,22.550714,0.0,225.0
9210,60,X332D7,1302195250.000,114.092900,22.543266,0.0,90.0
9211,58,X831U7,1302195250.000,114.336650,22.690092,19.0,0.0
9212,57,X964G7,1302195250.000,114.120605,22.559225,51.0,315.0
9213,58,XQR423,1302195250.000,114.007390,22.538343,0.0,45.0
9214,163,X17G05,1302195251.000,114.107100,22.566550,5.0,225.0
9215,97,X36G92,1302195251.000,114.029430,22.527310,0.0,225.0
9216,47,X20S20,1302195252.000,114.120285,22.544268,11.0,315.0
9217,60,X31W87,1302195252.000,114.100900,22.541218,0.0,270.0
9218,61,X372D2,1302195252.000,114.048650,22.569616,0.0,270.0
9219,105,X52L22,1302195252.000,114.101616,22.612436,0.0,270.0
9220,188,X412Y0,1302195253.000,114.131950,22.544518,0.0,45.0
9221,60,X18R81,1302195254.000,114.055800,22.723368,18.0,225.0
9222,55,X628Z0,1302195254.000,114.047980,22.670528,9.0,225.0
9223,53,X927G2,1302195254.000,113.945190,22.558727,0.0,90.0
9224,60,X98N07,1302195254.000,114.653850,22.517850,0.0,0.0
9225,60,X35F47,1302195256.000,113.841220,22.697117,92.0,0.0
9226,90,X35G10,1302195256.000,113.978330,22.522990,78.0,270.0
9227,107,X56L55,1302195256.000,114.036476,22.598185,58.0,45.0
9228,57,X940G3,1302195256.000,114.067856,22.523895,0.0,270.0
9229,60,X95P51,1302195257.000,113.959450,22.543167,24.0,90.0
9230,57,X867U1,1302195258.000,114.055610,22.633488,0.0,270.0
9231,58,XQR411,1302195258.000,114.045586,22.531246,66.0,45.0
9232,70,X20S52,1302195259.000,114.122750,22.549128,18.0,135.0
9233,52,X971Z3,1302195259.000,114.031280,22.666098,0.0,0.0
9234,60,X28X43,1302195260.000,114.108330,22.568167,0.0,45.0
9235,54,X360Z7,1302195260.000,113.988380,22.676428,0.0,45.0
9236,104,X43F95,1302195260.000,113.902670,22.565819,0.0,225.0
9237,105,X56L83,1302195260.000,114.039200,22.544294,19.0,0.0
9238,48,X20S20,1302195261.000,114.120255,22.544306,0.0,315.0
9239,49,X52D05,1302195261.000,114.107900,22.611400,29.0,270.0
9240,110,X17S51,1302195262.000,114.116150,22.576780,37.0,270.0
9241,74,X57L80,1302195262.000,114.130580,22.543867,0.0,270.0
9242,41,XA3K71,1302195262.000,114.064250,22.522367,15.0,180.0
9243,92,X10S45,1302195263.000,114.119710,22.558292,0.0,270.0
9244,105,X20S50,1302195263.000,114.159645,22.632128,82.0,225.0
9245,54,X364K5,1302195263.000,114.068985,22.573198,0.0,135.0
9246,93,X38G91,1302195263.000,114.114930,22.576492,58.0,45.0
9247,60,X617D1,1302195263.000,114.090450,22.562050,28.0,135.0
9248,60,X27V40,1302195264.000,114.137480,22.621750,29.0,225.0
9249,57,XQR722,1302195264.000,114.058990,22.520500,0.0,0.0
9250,56,X163F3,1302195265.000,113.992740,22.541693,0.0,45.0
9251,76,X47G73,1302195265.000,113.904490,22.556223,0.0,270.0
9252,60,X643D1,1302195266.000,114.102810,69.707416,34.0,45.0
9253,54,X765D7,1302195266.000,114.038380,22.607166,35.0,0.0
9254,91,X56L35,1302195267.000,114.116040,22.560738,0.0,45.0
9255,60,X917A2,1302195267.000,114.099480,22.614450,0.0,270.0
9256,60,X59F73,1302195268.000,114.024720,22.672234,0.0,0.0
9257,60,X94P50,1302195268.000,114.116800,22.539232,0.0,0.0
9258,60,X98P21,1302195268.000,114.067730,22.530132,0.0,135.0
9259,99,X34G02,1302195269.000,114.046700,22.542355,29.0,45.0
9260,94,X38G91,1302195269.000,114.115550,22.576477,23.0,90.0
9261,59,XQR425,1302195269.000,114.125280,22.579517,48.0,45.0
9262,59,X051F3,1302195271.000,114.133800,22.549408,0.0,45.0
9263,164,X17G05,1302195271.000,114.104920,22.565400,46.0,225.0
9264,69,X783Z1,1302195271.000,114.282150,22.728483,0.0,0.0
9265,59,X988G5,1302195272.000,114.117420,22.540106,2.0,315.0
9266,189,X412Y0,1302195273.000,114.131950,22.544533,0.0,45.0
9267,110,XA5P72,1302195273.000,114.046390,22.600018,0.0,225.0
9268,56,X867U2,1302195274.000,114.049030,22.637934,65.0,90.0
9269,57,X163F3,1302195275.000,113.992740,22.541693,0.0,45.0
9270,63,X17R35,1302195275.000,114.250250,22.735033,0.0,45.0
9271,54,X287K7,1302195275.000,114.008950,22.534187,0.0,270.0
9272,96,X20S21,1302195276.000,114.112130,22.598232,58.0,0.0
9273,60,X407D0,1302195276.000,114.094864,22.561518,11.0,225.0
9274,106,X56L83,1302195276.000,114.039856,22.544868,20.0,0.0
9275,60,XA3F64,1302195276.000,114.099670,22.547268,0.0,0.0
9276,91,X20S11,1302195277.000,113.946950,22.563892,0.0,270.0
9277,52,X453K0,1302195277.000,114.008840,22.552427,45.0,0.0
9278,58,XQR722,1302195277.000,114.058990,22.520615,9.0,0.0
9279,45,X259U7,1302195278.000,113.835180,22.723463,0.0,315.0
9280,59,X34G30,1302195278.000,114.062836,22.535006,38.0,135.0
9281,55,X966G5,1302195278.000,114.064050,22.537773,0.0,270.0
9282,62,X357Z2,1302195279.000,114.145164,22.609793,1.0,45.0
9283,62,X408Z7,1302195279.000,114.033250,22.624891,36.0,225.0
9284,60,X50F20,1302195279.000,114.055650,22.661182,0.0,180.0
9285,109,X51L21,1302195279.000,114.046425,22.599888,0.0,0.0
9286,93,X10S45,1302195280.000,114.119710,22.558292,0.0,270.0
9287,111,X17S51,1302195280.000,114.114160,22.576748,45.0,225.0
9288,60,X34G30,1302195280.000,114.062840,22.534807,40.0,135.0
9289,53,X35G03,1302195280.000,113.944100,22.527430,28.0,225.0
9290,89,X57L82,1302195280.000,114.110480,22.537440,14.0,45.0
9291,60,X59D92,1302195280.000,114.117680,22.540250,52.0,225.0
9292,61,XA3K31,1302195280.000,114.032616,22.545567,0.0,135.0
9293,62,X860U3,1302195281.000,114.031975,22.663038,55.0,315.0
9294,57,X868U5,1302195281.000,114.065570,22.642113,0.0,0.0
9295,106,X20S50,1302195282.000,114.156780,22.629145,81.0,180.0
9296,106,X52L22,1302195282.000,114.101585,22.612460,0.0,270.0
9297,90,X57L82,1302195282.000,114.110520,22.537733,24.0,0.0
9298,85,X64K41,1302195282.000,114.020700,22.531750,0.0,0.0
9299,60,X962G0,1302195282.000,114.093160,22.543303,0.0,45.0
9300,61,X333U5,1302195283.000,113.822300,22.642218,18.0,135.0
9301,104,X35G87,1302195283.000,114.054210,22.567463,0.0,315.0
9302,60,X780D2,1302195283.000,114.107580,22.569567,0.0,180.0
9303,58,X959G0,1302195283.000,114.110275,22.542093,0.0,135.0
9304,55,X853U3,1302195284.000,114.016820,22.653078,29.0,315.0
9305,109,X21S13,1302195285.000,113.924034,22.517252,15.0,315.0
9306,60,X76F60,1302195285.000,114.061600,22.527533,23.0,135.0
9307,62,XQR415,1302195285.000,114.025770,22.524006,8.0,90.0
9308,60,X21V37,1302195286.000,114.113590,22.540000,0.0,180.0
9309,54,X325U7,1302195286.000,113.795450,22.734068,0.0,90.0
9310,61,X341U2,1302195287.000,113.841950,22.724592,0.0,90.0
9311,56,X967G2,1302195287.000,114.084080,22.547438,5.0,180.0
9312,58,X390Z1,1302195288.000,114.217520,22.630602,0.0,90.0
9313,58,X989G5,1302195288.000,114.115770,22.543852,0.0,0.0
9314,59,X452W7,1302195289.000,114.038315,22.670677,41.0,180.0
9315,55,X761D7,1302195289.000,113.925150,22.522066,0.0,270.0
9316,58,X940G3,1302195289.000,114.067696,22.523920,19.0,270.0
9317,109,X20S43,1302195290.000,114.027810,22.530647,67.0,90.0
9318,91,X35G10,1302195290.000,113.971170,22.522923,82.0,225.0
9319,60,X451D2,1302195290.000,113.929300,22.683850,0.0,135.0
9320,60,X802U7,1302195290.000,114.158550,22.611525,0.0,315.0
9321,165,X17G05,1302195291.000,114.104220,22.564950,14.0,225.0
9322,55,X361Z7,1302195291.000,114.126915,22.697890,18.0,225.0
9323,109,X51L73,1302195291.000,114.059814,22.551353,31.0,90.0
9324,59,X620D1,1302195291.000,114.022030,22.536533,0.0,45.0
9325,61,X777D1,1302195291.000,114.127280,22.560316,0.0,45.0
9326,60,XA5G44,1302195291.000,114.093834,22.541218,0.0,0.0
9327,166,X17G05,1302195292.000,114.104220,22.564950,0.0,225.0
9328,190,X412Y0,1302195293.000,114.132000,22.544500,0.0,45.0
9329,53,X508W7,1302195293.000,114.025940,22.640259,0.0,0.0
9330,55,X987G3,1302195293.000,114.086060,22.549170,21.0,225.0
9331,52,X186F2,1302195294.000,114.058685,22.523117,0.0,0.0
9332,92,X20S11,1302195294.000,113.946680,22.563168,43.0,135.0
9333,98,X36G92,1302195295.000,114.029430,22.527310,0.0,225.0
9334,51,X515W5,1302195295.000,114.019844,22.651508,0.0,225.0
9335,60,X65F70,1302195295.000,114.112250,22.548634,0.0,180.0
9336,53,X701U5,1302195295.000,114.099884,22.607191,45.0,180.0
9337,57,XQR420,1302195295.000,114.090580,22.538202,40.0,225.0
9338,55,X403Z5,1302195296.000,113.985830,22.673477,52.0,0.0
9339,57,X405Z5,1302195296.000,114.140680,22.622332,56.0,45.0
9340,65,X16V70,1302195297.000,114.071800,22.538668,0.0,45.0
9341,56,X070F0,1302195298.000,114.048950,22.537395,0.0,45.0
9342,59,X193F3,1302195298.000,114.096210,22.540360,16.0,45.0
9343,96,X31G42,1302195298.000,114.037270,22.523659,12.0,90.0
9344,83,X56L62,1302195298.000,114.117035,22.600521,34.0,135.0
9345,54,X166F7,1302195299.000,114.062454,22.563810,70.0,135.0
9346,54,X376Z2,1302195299.000,114.054870,22.722595,40.0,180.0
9347,62,X933W5,1302195299.000,114.129585,22.548384,11.0,45.0
9348,55,X980G1,1302195299.000,114.104774,22.537395,32.0,45.0
9349,110,X20S43,1302195300.000,114.029655,22.530250,73.0,90.0
9350,62,X266U7,1302195300.000,-16.601688,22.651423,0.0,45.0
9351,57,X433Z2,1302195300.000,114.006645,22.735058,0.0,225.0
9352,110,X21S13,1302195301.000,113.924220,22.517830,16.0,45.0
9353,61,X26X62,1302195301.000,114.126335,22.573784,0.0,0.0
9354,99,X36G92,1302195301.000,114.029430,22.527310,0.0,225.0
9355,83,X38G95,1302195302.000,114.092780,22.541485,0.0,270.0
9356,110,X51L73,1302195302.000,114.060265,22.550917,26.0,180.0
9357,60,X858U3,1302195302.000,114.030280,22.663850,0.0,0.0
9358,60,XQR741,1302195302.000,113.911780,22.531298,0.0,270.0
9359,57,X989G3,1302195303.000,114.064420,22.531338,0.0,315.0
9360,111,XA5P72,1302195303.000,114.046400,22.600033,0.0,225.0
9361,53,X186F2,1302195304.000,114.058660,22.523142,8.0,315.0
9362,57,X190F3,1302195304.000,114.105170,22.589064,25.0,0.0
9363,59,X332U3,1302195304.000,113.844660,22.583345,76.0,90.0
9364,75,X57L80,1302195304.000,114.130600,22.543827,0.0,0.0
9365,61,X766D3,1302195304.000,113.918870,22.520000,0.0,90.0
9366,64,X195F5,1302195305.000,114.052380,22.531588,78.0,225.0
9367,97,X20S21,1302195305.000,114.114810,22.601640,44.0,0.0
9368,61,X332D7,1302195305.000,114.092900,22.543266,0.0,90.0
9369,59,X169F0,1302195306.000,114.057304,22.565788,79.0,45.0
9370,84,X56L62,1302195306.000,114.116840,22.600187,32.0,225.0
9371,56,X898G7,1302195306.000,113.815220,22.651432,0.0,0.0
9372,62,XQR763,1302195306.000,113.926186,22.525253,78.0,90.0
9373,61,X31W87,1302195307.000,114.100900,22.541218,0.0,270.0
9374,62,X372D2,1302195307.000,114.048650,22.569616,0.0,270.0
9375,108,X56L55,1302195307.000,114.038060,22.599527,42.0,45.0
9376,51,X160F3,1302195308.000,114.226270,22.553913,38.0,180.0
9377,105,X43F95,1302195308.000,113.902710,22.565672,6.0,45.0
9378,61,X18R81,1302195309.000,114.055480,22.723150,2.0,180.0
9379,100,X34G02,1302195309.000,114.047356,22.542301,0.0,45.0
9380,110,X51L21,1302195309.000,114.046425,22.599890,0.0,0.0
9381,61,X98N07,1302195309.000,114.653850,22.517850,0.0,0.0
9382,59,XQR422,1302195309.000,114.129310,22.550714,0.0,225.0
9383,61,X35F47,1302195310.000,113.846250,22.708850,93.0,0.0
9384,59,X831U7,1302195310.000,114.337870,22.692383,54.0,0.0
9385,58,X964G7,1302195310.000,114.117980,22.567158,68.0,315.0
9386,56,X987G3,1302195310.000,114.085846,22.549192,13.0,225.0
9387,59,XQR423,1302195310.000,114.007390,22.538343,0.0,45.0
9388,49,X20S20,1302195312.000,114.120120,22.544744,0.0,315.0
9389,107,X52L22,1302195312.000,114.101555,22.612480,0.0,270.0
9390,61,X95P51,1302195312.000,113.963165,22.541918,24.0,90.0
9391,191,X412Y0,1302195313.000,114.131935,22.544483,0.0,45.0
9392,71,X20S52,1302195314.000,114.118260,22.548020,48.0,270.0
9393,63,X357Z2,1302195314.000,114.145230,22.609907,9.0,225.0
9394,54,X927G2,1302195314.000,113.945190,22.558727,0.0,90.0
9395,56,X966G5,1302195314.000,114.063430,22.537712,24.0,225.0
9396,61,X28X43,1302195315.000,114.108330,22.568167,0.0,45.0
9397,56,X628Z0,1302195315.000,114.045390,22.669285,26.0,315.0
9398,109,X56L55,1302195316.000,114.038940,22.600183,48.0,45.0
9399,92,X35G10,1302195317.000,113.964830,22.522875,89.0,225.0
9400,59,X940G3,1302195317.000,114.067130,22.524958,32.0,315.0
9401,42,XA3K71,1302195317.000,114.064720,22.521967,37.0,0.0
9402,61,X27V40,1302195318.000,114.132470,22.616150,52.0,180.0
9403,61,X617D1,1302195318.000,114.093130,22.559900,22.0,45.0
9404,58,X867U1,1302195318.000,114.055610,22.633488,0.0,270.0
9405,59,XQR411,1302195318.000,114.054794,22.531403,62.0,45.0
9406,50,X52D05,1302195319.000,114.108170,22.610867,0.0,135.0
9407,53,X971Z3,1302195319.000,114.031280,22.666098,0.0,0.0
9408,72,X20S52,1302195320.000,114.117610,22.548130,32.0,270.0
9409,106,X43F95,1302195320.000,113.902840,22.565748,6.0,45.0
9410,107,X56L83,1302195320.000,114.039795,22.547997,27.0,0.0
9411,50,X20S20,1302195321.000,114.120050,22.544867,10.0,315.0
9412,55,X360Z7,1302195321.000,113.988365,22.676437,0.0,45.0
9413,61,X643D1,1302195321.000,114.104485,22.609917,13.0,315.0
9414,167,X17G05,1302195322.000,114.104220,22.564950,0.0,225.0
9415,112,X17S51,1302195322.000,114.114060,22.574772,67.0,180.0
9416,61,X917A2,1302195322.000,114.099480,22.614450,0.0,270.0
9417,94,X10S45,1302195323.000,114.119710,22.558292,0.0,270.0
9418,107,X20S50,1302195323.000,114.154884,22.626635,0.0,180.0
9419,55,X364K5,1302195323.000,114.068985,22.573198,0.0,135.0
9420,95,X38G91,1302195323.000,114.116745,22.576996,52.0,315.0
9421,61,X59F73,1302195323.000,114.024720,22.672234,0.0,0.0
9422,61,X94P50,1302195323.000,114.116800,22.539232,0.0,0.0
9423,61,X98P21,1302195323.000,114.067900,22.528717,5.0,180.0
9424,59,XQR722,1302195324.000,114.058990,22.522340,19.0,315.0
9425,77,X47G73,1302195325.000,113.904490,22.556223,0.0,0.0
9426,55,X765D7,1302195326.000,114.038570,22.607450,0.0,0.0
9427,70,X783Z1,1302195326.000,114.282150,22.728483,0.0,0.0
9428,92,X56L35,1302195327.000,114.116070,22.560593,0.0,45.0
9429,96,X38G91,1302195329.000,114.116330,22.577738,62.0,315.0
9430,60,XQR425,1302195329.000,114.130350,22.579628,0.0,45.0
9431,47,X491W3,1302195330.000,114.051315,22.637090,0.0,0.0
9432,60,X051F3,1302195331.000,114.133750,22.549633,4.0,315.0
9433,64,X17R35,1302195331.000,114.250250,22.735033,0.0,45.0
9434,61,X407D0,1302195331.000,114.094440,22.564750,22.0,225.0
9435,61,XA3F64,1302195331.000,114.099670,22.547268,0.0,0.0
9436,192,X412Y0,1302195333.000,114.131920,22.544550,0.0,45.0
9437,60,X988G5,1302195333.000,114.113945,22.538740,55.0,225.0
9438,58,X163F3,1302195334.000,113.992750,22.541656,0.0,45.0
9439,61,X50F20,1302195334.000,114.055650,22.661182,0.0,180.0
9440,57,X867U2,1302195334.000,114.055490,22.635292,4.0,135.0
9441,112,XA5P72,1302195334.000,114.046280,22.600150,0.0,225.0
9442,55,X287K7,1302195335.000,114.008950,22.534187,0.0,270.0
9443,62,XA3K31,1302195335.000,114.032616,22.545567,0.0,135.0
9444,108,X56L83,1302195336.000,114.039856,22.549288,15.0,315.0
9445,98,X20S21,1302195337.000,114.116486,22.603647,41.0,0.0
9446,46,X259U7,1302195337.000,113.835180,22.723463,0.0,315.0
9447,53,X453K0,1302195337.000,114.014430,22.555344,44.0,45.0
9448,93,X20S11,1302195338.000,113.946884,22.559603,24.0,135.0
9449,64,X357Z2,1302195338.000,114.142890,22.609606,52.0,225.0
9450,63,X408Z7,1302195338.000,114.027756,22.623903,31.0,315.0
9451,61,X59D92,1302195338.000,114.108215,22.537400,65.0,225.0
9452,57,X966G5,1302195338.000,114.062950,22.537731,27.0,225.0
9453,61,X34G30,1302195339.000,114.062965,22.527187,42.0,180.0
9454,56,X360Z7,1302195339.000,113.988400,22.676428,1.0,45.0
9455,61,X780D2,1302195339.000,114.107580,22.569567,0.0,180.0
9456,113,X17S51,1302195340.000,114.113600,22.571398,76.0,180.0
